"pseudo_11","pseudo_2","dist_3","dist_76","dist_18","dist_62","dist_93","pseudo_13","dist_75","pseudo_14","pseudo_4","pseudo_15","pseudo_6","pseudo_20","dist_47","dist_17","pseudo_1","dist_77","pseudo_10","dist_91","pseudo_16","pseudo_9","dist_16","dist_2","pseudo_17","dist_72","pseudo_7","dist_78","dist_1","pseudo_19","comp_16","ss_1","dist_26","ss_3","tran_18","dist_29","pseudo_8","dist_69","aac_8","dist_23","pseudo_3","comp_15","dist_7","dist_20","pseudo_12","dist_10","comp_4","dist_70","comp_5","dist_58","comp_18","dist_4","comp_2","dist_21","dist_56","ss_2","comp_10","dist_96","dist_105","dist_90","dist_44","dist_53","tran_6","dist_85","pseudo_18","dist_63","dist_67","dist_50","dist_102","dist_13","dist_79","dist_61","dist_82","comp_17","dist_59","comp_11","dist_97","dist_64","dist_14","dist_87","dist_99","ss_6","dist_73","tran_16","dist_88","dist_34","dist_24","dist_94","tran_17","dist_6","dist_28","dist_27","dist_68","dist_84","comp_1","tran_2","pseudo_5","tran_3","tran_10","tran_21","comp_3","tran_20","dist_81","dist_15","tran_19","ss_4","dist_89","dist_19","dist_100","comp_6","tran_1","dist_38","dist_103","aac_1","dist_71","dist_8","dist_22","tran_5","comp_13","comp_19","dist_83","dist_66","dist_30","dist_37","dist_49","dist_52","dist_55","dist_5","dist_40","dist_65","dist_9","Output"
15.13790494,9.587339795,0.280112045,0.280112045,0.280112045,0.280112045,0.280112045,4.036774651,98.59943978,9.082742964,13.62411445,6.055161976,10.09193663,12.11032395,1.680672269,1.680672269,7.56895247,1.120448179,12.11032395,1.680672269,16.65169543,3.027580988,0.56022409,0.56022409,9.587339795,67.78711485,4.541371482,0.56022409,0.840336134,6.055161976,36.41456583,0.137664054,73.38935574,0.238520127,0.221910112,99.71988796,13.62411445,42.29691877,0.075630252,44.81792717,14.63330811,13.16526611,47.61904762,28.01120448,11.60572712,75.6302521,37.25490196,81.79271709,38.0952381,99.15966387,35.85434174,28.57142857,34.73389356,22.40896359,73.1092437,0.126624807,33.89355742,15.40616246,98.87955182,99.15966387,99.15966387,45.93837535,0.221910112,76.75070028,1.009193663,0.840336134,59.66386555,26.8907563,65.54621849,100,26.05042017,7.56302521,51.82072829,27.73109244,99.71988796,41.45658263,55.74229692,28.57142857,99.15966387,72.82913165,45.65826331,0.5,100,0.193820225,100,22.68907563,50.42016807,29.13165266,0.238764045,24.64985994,99.15966387,75.6302521,50.42016807,51.54061625,35.57422969,0.210674157,0,0.230337079,0.300561798,0.162921348,29.69187675,0.221910112,22.96918768,99.71988796,0.283707865,0.050420168,98.31932773,22.12885154,78.71148459,24.64985994,0.235955056,51.54061625,99.71988796,0.042016807,73.94957983,51.54061625,52.66106443,0.176966292,11.76470588,39.21568627,45.93837535,25.49019608,100,47.89915966,23.52941176,53.50140056,74.22969188,19.32773109,74.78991597,23.52941176,47.89915966,1
7.51898793,4.010126896,0.505050505,0.505050505,0.505050505,0.505050505,0.505050505,1.503797586,100,2.50632931,11.02784896,3.508861034,9.524051377,6.516456206,2.525252525,2.525252525,4.511392758,1.01010101,4.511392758,1.01010101,8.020253792,0.501265862,1.515151515,1.515151515,3.508861034,74.24242424,4.010126896,2.02020202,2.02020202,3.508861034,43.43434343,0.143849664,64.14141414,0.261139312,0.131979695,100,6.015190344,48.48484848,0.060606061,39.8989899,4.511392758,20.70707071,50,21.21212121,11.52911483,72.22222222,37.37373737,69.6969697,36.86868687,98.48484848,33.33333333,31.81818182,29.7979798,23.23232323,73.23232323,0.100087166,33.33333333,14.64646465,95.45454545,99.49494949,97.97979798,44.94949495,0.177664975,61.11111111,2.005063448,2.02020202,50,22.22222222,72.72727273,100,27.27272727,7.070707071,44.44444444,23.23232323,100,40.90909091,50.50505051,37.87878788,97.97979798,78.78787879,33.83838384,0.6,98.98989899,0.162436548,100,16.66666667,47.97979798,24.24242424,0.324873096,16.16161616,98.48484848,72.22222222,46.96969697,61.61616162,44.94949495,0.192893401,0.501265862,0.137055838,0.274111675,0.187817259,25.25252525,0.152284264,28.78787879,97.47474747,0.294416244,0.303030303,97.47474747,31.31313131,75.75757576,25.75757576,0.289340102,59.09090909,97.97979798,0.045454545,75.25252525,51.01010101,60.1010101,0.243654822,15.65656566,34.34343434,55.05050505,26.76767677,98.98989899,34.34343434,28.78787879,57.57575758,75.75757576,23.73737374,74.74747475,19.6969697,35.35353535,1
15.05713219,6.749748911,0.362318841,0.362318841,0.362318841,0.362318841,0.362318841,0.519211455,97.82608696,5.711326001,7.78817182,7.78817182,1.557634364,11.94186346,2.536231884,2.536231884,14.01870928,1.811594203,6.230537456,0.724637681,7.78817182,3.115268728,0.724637681,0.724637681,7.78817182,62.68115942,8.826594729,1.086956522,1.449275362,4.672903092,37.68115942,0.050803689,71.37681159,0.268445323,0.156363636,98.1884058,15.57634364,43.11594203,0.108695652,46.37681159,9.345806184,6.52173913,42.39130435,21.37681159,4.153691637,73.1884058,42.39130435,83.69565217,36.95652174,98.91304348,33.69565217,22.10144928,42.39130435,26.8115942,71.37681159,0.184387352,36.95652174,23.55072464,99.63768116,97.82608696,98.91304348,47.10144928,0.16,76.8115942,4.672903092,15.57971014,34.05797101,21.73913043,76.08695652,97.82608696,22.46376812,1.449275362,50.36231884,28.62318841,98.1884058,42.39130435,53.98550725,25.72463768,99.63768116,69.92753623,40.94202899,0.523809524,96.73913043,0.247272727,99.63768116,24.63768116,47.46376812,27.89855072,0.243636364,24.63768116,98.91304348,83.69565217,50.36231884,48.91304348,26.8115942,0.141818182,0,0.221818182,0.283636364,0.098181818,30.79710145,0.24,23.91304348,100,0.265454545,0.028985507,100,25,74.27536232,20.65217391,0.221818182,52.89855072,100,0.097826087,74.27536232,54.34782609,51.44927536,0.152727273,7.608695652,51.08695652,48.55072464,31.88405797,100,47.46376812,27.17391304,52.53623188,71.01449275,25,75,23.91304348,47.46376812,1
29.61710952,24.4211254,0.128700129,0.128700129,0.128700129,0.128700129,0.128700129,4.676385714,99.87129987,9.872369842,21.82313333,32.7347,28.5779127,27.53871587,0.514800515,0.514800515,47.80305397,0.514800515,22.86233016,0.514800515,27.53871587,3.637188889,0.257400257,0.257400257,24.4211254,78.12097812,19.22514127,0.257400257,0.386100386,11.95076349,44.65894466,0.154496544,77.22007722,0.248669878,0.18814433,99.87129987,30.13670794,40.66924067,0.074646075,46.58944659,11.43116508,12.48391248,40.02574003,24.96782497,22.34273175,77.47747748,45.68854569,70.01287001,34.49163449,98.32689833,30.63063063,24.96782497,44.14414414,21.87902188,77.34877735,0.098122239,37.58043758,23.55212355,98.71299871,98.32689833,98.32689833,51.86615187,0.141752577,70.01287001,3.117590476,0.386100386,39.8970399,25.74002574,75.67567568,100,24.96782497,5.019305019,38.996139,24.71042471,99.87129987,42.5997426,52.25225225,24.58172458,98.71299871,77.34877735,56.11325611,0.5,100,0.182989691,100,20.84942085,46.33204633,25.0965251,0.213917526,22.77992278,98.32689833,80.05148005,52.8957529,55.46975547,31.66023166,0.162371134,0,0.233247423,0.336340206,0.119845361,24.1956242,0.244845361,26.76962677,99.35649936,0.278350515,0.109395109,98.58429858,26.76962677,72.45817246,19.81981982,0.235824742,52.8957529,99.35649936,0.118404118,74.64607465,53.15315315,52.12355212,0.154639175,11.58301158,42.34234234,52.8957529,27.41312741,100,54.05405405,26.25482625,48.51994852,70.91377091,25.997426,77.22007722,24.1956242,54.95495495,1
4.797981095,8.63636597,0.975609756,0.487804878,0.487804878,0.975609756,1.951219512,1.919192438,97.56097561,3.838384876,11.51515463,4.797981095,4.797981095,2.398990547,2.926829268,7.317073171,10.55555841,0.975609756,2.878788657,0.975609756,4.318182985,2.878788657,1.463414634,1.463414634,2.398990547,63.90243902,4.797981095,2.43902439,0.487804878,0.479798109,53.17073171,0.179459589,75.12195122,0.250502152,0.117647059,100,7.676769751,48.7804878,0.07804878,57.07317073,4.318182985,16.58536585,48.29268293,26.34146341,13.91414517,71.2195122,41.95121951,71.70731707,24.3902439,99.51219512,33.17073171,28.29268293,33.65853659,27.31707317,76.09756098,0.07494022,37.07317073,20.97560976,98.53658537,99.51219512,99.51219512,57.07317073,0.205882353,68.7804878,1.439394328,2.43902439,44.87804878,29.26829268,84.87804878,100,20,0.487804878,38.04878049,13.65853659,100,29.26829268,47.31707317,28.7804878,99.51219512,76.09756098,64.87804878,0.5,99.02439024,0.107843137,100,23.90243902,52.68292683,18.53658537,0.362745098,23.90243902,99.51219512,72.19512195,50.24390244,51.70731707,48.7804878,0.181372549,0,0.142156863,0.200980392,0.161764706,17.56097561,0.142156863,34.63414634,98.04878049,0.308823529,0.312195122,98.04878049,21.95121951,73.17073171,33.65853659,0.289215686,42.92682927,99.51219512,0.107317073,77.07317073,43.90243902,46.82926829,0.259803922,22.92682927,34.14634146,62.43902439,29.26829268,99.02439024,59.02439024,21.46341463,44.3902439,73.65853659,19.02439024,80,19.02439024,59.02439024,1
7.945098981,4.469118177,0.862068966,0.862068966,0.862068966,0.862068966,0.862068966,0.993137373,78.44827586,3.475980804,2.482843432,1.489706059,2.979412118,2.979412118,1.724137931,1.724137931,3.972549491,5.172413793,1.986274745,7.75862069,2.482843432,3.972549491,3.448275862,4.310344828,3.972549491,54.31034483,1.986274745,1.724137931,1.724137931,1.986274745,47.4137931,0.128635682,74.13793103,0.283283358,0.147826087,100,4.965686863,38.79310345,0.086206897,54.31034483,2.482843432,9.482758621,40.51724138,28.44827586,0.993137373,71.55172414,36.20689655,71.55172414,35.34482759,93.10344828,24.13793103,12.06896552,39.65517241,24.13793103,72.4137931,0.096776612,31.03448276,24.13793103,96.55172414,94.82758621,93.10344828,54.31034483,0.191304348,69.82758621,0.496568686,3.448275862,25,25.86206897,70.68965517,98.27586207,25,2.586206897,49.13793103,28.44827586,100,40.51724138,50.86206897,10.34482759,96.55172414,75.86206897,52.5862069,1,98.27586207,0.226086957,98.27586207,27.5862069,49.13793103,27.5862069,0.252173913,25.86206897,93.10344828,71.55172414,51.72413793,44.82758621,26.72413793,0.173913043,1.489706059,0.313043478,0.243478261,0.12173913,33.62068966,0.32173913,17.24137931,100,0.243478261,0.129310345,100,17.24137931,75.86206897,28.44827586,0.191304348,41.37931034,100,0.068965517,75,51.72413793,41.37931034,0.234782609,9.482758621,47.4137931,50,12.06896552,98.27586207,55.17241379,18.10344828,37.93103448,75,26.72413793,74.13793103,26.72413793,50.86206897,-1
7.353846573,5.883077259,0.418410042,0.418410042,0.418410042,0.418410042,0.418410042,2.941538629,96.65271967,6.373333697,4.902564382,1.961025753,11.76615452,6.373333697,0.836820084,0.836820084,4.902564382,1.255230126,9.805128764,1.255230126,2.941538629,6.373333697,3.347280335,3.347280335,4.412307944,71.12970711,3.431795068,0.836820084,0.836820084,6.863590135,48.9539749,0.22089589,77.40585774,0.199272177,0.155462185,99.58158996,5.883077259,48.9539749,0.050209205,51.0460251,7.844103011,14.22594142,47.69874477,23.43096234,14.70769315,71.12970711,23.43096234,67.78242678,39.74895397,95.39748954,20.08368201,24.68619247,28.45188285,21.33891213,79.91631799,0.084033613,19.66527197,24.26778243,99.16317992,99.58158996,95.39748954,55.64853556,0.327731092,69.0376569,0,1.673640167,47.69874477,29.28870293,77.82426778,100,21.33891213,2.928870293,47.28033473,30.9623431,99.58158996,43.51464435,55.64853556,24.68619247,99.16317992,80.33472803,41.84100418,0.461538462,100,0.264705882,100,21.75732218,46.0251046,23.43096234,0.180672269,21.75732218,95.39748954,71.54811715,49.79079498,51.88284519,41.42259414,0.243697479,2.451282191,0.18907563,0.147058824,0.168067227,30.12552301,0.180672269,25.94142259,98.74476987,0.31512605,0.075313808,98.74476987,25.94142259,76.56903766,36.82008368,0.239495798,51.46443515,98.74476987,0.041841004,76.9874477,48.11715481,53.55648536,0.193277311,17.57322176,36.82008368,55.23012552,23.0125523,100,48.53556485,22.59414226,35.56485356,71.9665272,25.10460251,74.05857741,23.84937238,55.23012552,-1
5.390720175,4.410589234,0.625,0.625,0.625,0.625,0.625,1.470196411,98.75,1.960261882,4.900654705,2.450327352,6.370851116,4.900654705,3.75,6.875,5.390720175,3.125,3.920523764,1.25,8.821178468,2.450327352,1.25,1.25,2.940392823,71.25,1.470196411,2.5,1.875,1.470196411,43.75,0.231171384,80,0.191509434,0.144654088,98.125,3.920523764,53.125,0.05,57.5,4.410589234,14.375,54.375,30.625,7.350982057,78.125,39.375,68.125,33.75,100,31.25,23.75,35,15,76.25,0.083608491,33.125,20,95,100,100,53.125,0.194968553,72.5,1.960261882,2.5,53.75,29.375,64.375,99.375,20.625,1.875,50,25,98.125,40,48.75,16.25,100,75.625,38.75,0.5,99.375,0.257861635,99.375,22.5,36.875,27.5,0.251572327,23.125,100,65.625,46.875,51.875,36.875,0.194968553,2.450327352,0.213836478,0.264150943,0.182389937,28.125,0.188679245,31.875,97.5,0.270440252,0.15625,97.5,24.375,76.875,26.875,0.257861635,43.75,100,0.06875,74.375,41.875,43.75,0.264150943,15,38.125,44.375,23.75,99.375,47.5,26.25,48.125,76.875,24.375,73.75,25.625,48.75,-1
4.530833463,5.034259403,0.909090909,0.909090909,0.909090909,0.909090909,0.909090909,2.013703761,96.36363636,2.013703761,1.510277821,1.510277821,4.027407523,3.020555642,3.636363636,3.636363636,4.027407523,5.454545455,2.013703761,7.272727273,5.034259403,4.027407523,1.818181818,1.818181818,2.013703761,72.72727273,1.510277821,1.818181818,2.727272727,1.006851881,52.72727273,0.334361968,66.36363636,0.134778982,0.100917431,99.09090909,1.006851881,47.27272727,0.018181818,46.36363636,4.027407523,10,51.81818182,24.54545455,4.027407523,82.72727273,31.81818182,81.81818182,34.54545455,96.36363636,23.63636364,20,33.63636364,15.45454545,66.36363636,0.040033361,24.54545455,11.81818182,91.81818182,96.36363636,95.45454545,40.90909091,0.19266055,76.36363636,0.50342594,20,55.45454545,24.54545455,65.45454545,100,28.18181818,2.727272727,55.45454545,23.63636364,99.09090909,41.81818182,49.09090909,15.45454545,95.45454545,62.72727273,45.45454545,0.5,100,0.28440367,100,17.27272727,55.45454545,27.27272727,0.266055046,21.81818182,96.36363636,76.36363636,48.18181818,44.54545455,36.36363636,0.247706422,2.517129702,0.201834862,0.247706422,0.183486239,30,0.19266055,16.36363636,99.09090909,0.321100917,0.172727273,98.18181818,27.27272727,73.63636364,33.63636364,0.256880734,45.45454545,99.09090909,0.072727273,70,48.18181818,45.45454545,0.211009174,16.36363636,35.45454545,40.90909091,28.18181818,100,40.90909091,33.63636364,50,79.09090909,33.63636364,66.36363636,25.45454545,46.36363636,-1
8.85304548,7.3775379,0.540540541,0.540540541,0.540540541,0.540540541,0.540540541,1.96734344,92.43243243,2.95101516,3.44285102,5.41019446,3.93468688,7.86937376,1.621621622,1.621621622,9.34488134,1.621621622,4.42652274,1.621621622,4.9183586,3.93468688,3.783783784,3.783783784,2.95101516,75.13513514,3.93468688,3.783783784,1.081081081,1.47550758,46.48648649,0.199735605,75.13513514,0.235957697,0.135869565,100,6.39386618,54.05405405,0.07027027,43.24324324,4.9183586,8.108108108,55.13513514,21.62162162,2.95101516,75.13513514,37.83783784,73.51351351,37.2972973,97.83783784,27.56756757,34.59459459,37.83783784,34.59459459,75.67567568,0.069741481,29.72972973,24.32432432,97.83783784,100,97.83783784,49.18918919,0.211956522,78.37837838,1.96734344,10.27027027,56.75675676,27.56756757,77.2972973,100,24.32432432,1.081081081,56.75675676,25.94594595,100,45.40540541,42.16216216,36.75675676,97.83783784,72.43243243,56.21621622,0.428571429,98.37837838,0.222826087,99.45945946,22.16216216,56.75675676,21.08108108,0.293478261,21.62162162,97.83783784,77.2972973,45.94594595,43.78378378,29.18918919,0.190217391,1.96734344,0.260869565,0.277173913,0.152173913,32.97297297,0.233695652,24.86486486,99.45945946,0.244565217,0.118918919,92.97297297,23.24324324,67.56756757,24.86486486,0.206521739,41.08108108,99.45945946,0.102702703,72.97297297,45.94594595,49.18918919,0.184782609,11.35135135,48.10810811,38.91891892,20,98.37837838,49.18918919,18.91891892,36.21621622,63.24324324,22.7027027,78.91891892,23.24324324,45.40540541,-1
6.818899833,3.409449917,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,1.461192821,100,1.948257095,4.383578464,1.948257095,2.922385643,0.974128548,2.608695652,2.608695652,7.305964107,3.47826087,2.435321369,1.739130435,1.948257095,2.435321369,1.739130435,1.739130435,2.922385643,66.08695652,0.974128548,12.17391304,6.086956522,0.974128548,49.56521739,0.196796339,68.69565217,0.231731503,0.122807018,100,3.896514191,51.30434783,0.069565217,53.04347826,1.948257095,13.04347826,51.30434783,35.65217391,2.435321369,72.17391304,45.2173913,75.65217391,28.69565217,99.13043478,25.2173913,26.08695652,38.26086957,11.30434783,70.43478261,0.080244088,36.52173913,18.26086957,85.2173913,94.7826087,99.13043478,54.7826087,0.096491228,75.65217391,1.948257095,6.086956522,29.56521739,35.65217391,60,100,20.86956522,8.695652174,41.73913043,25.2173913,100,37.39130435,53.04347826,20,99.13043478,69.56521739,46.08695652,0.5,86.08695652,0.280701754,100,16.52173913,25.2173913,22.60869565,0.228070175,13.04347826,99.13043478,49.56521739,50.43478261,58.26086957,28.69565217,0.166666667,2.922385643,0.263157895,0.280701754,0.087719298,33.04347826,0.184210526,31.30434783,98.26086957,0.307017544,0.226086957,97.39130435,31.30434783,80,26.08695652,0.228070175,46.08695652,99.13043478,0.130434783,74.7826087,48.69565217,55.65217391,0.263157895,10.43478261,50.43478261,47.82608696,26.08695652,90.43478261,46.95652174,26.95652174,55.65217391,80.86956522,24.34782609,70.43478261,24.34782609,47.82608696,-1
1.791424634,8.061410854,0.877192982,0.877192982,0.877192982,0.877192982,0.877192982,0.895712317,99.12280702,0.447856159,3.582849268,4.926417744,2.239280793,2.687136951,1.754385965,3.50877193,3.582849268,5.263157895,2.239280793,5.263157895,2.687136951,0.895712317,1.754385965,1.754385965,1.343568476,54.38596491,1.343568476,1.754385965,3.50877193,0.895712317,41.22807018,0.111706257,69.29824561,0.329840087,0.17699115,99.12280702,4.926417744,40.35087719,0.096491228,53.50877193,2.687136951,11.40350877,44.73684211,18.42105263,2.239280793,73.68421053,44.73684211,78.07017544,25.43859649,97.36842105,36.84210526,16.66666667,37.71929825,15.78947368,70.1754386,0.067303214,31.57894737,27.19298246,97.36842105,97.36842105,97.36842105,53.50877193,0.123893805,77.19298246,1.791424634,14.03508772,44.73684211,21.92982456,64.03508772,99.12280702,17.54385965,6.140350877,46.49122807,21.92982456,99.12280702,38.59649123,56.14035088,15.78947368,97.36842105,76.31578947,49.12280702,0.5,98.24561404,0.132743363,99.12280702,21.92982456,38.59649123,28.07017544,0.336283186,21.92982456,97.36842105,72.80701754,53.50877193,57.89473684,39.47368421,0.203539823,1.791424634,0.132743363,0.203539823,0.159292035,22.80701754,0.168141593,31.57894737,100,0.336283186,0.131578947,100,31.57894737,75.43859649,29.8245614,0.292035398,61.40350877,100,0.070175439,74.56140351,59.64912281,54.38596491,0.247787611,20.1754386,37.71929825,38.59649123,22.80701754,100,37.71929825,35.0877193,59.64912281,79.8245614,34.21052632,58.77192982,27.19298246,37.71929825,-1
10.20028542,6.314462405,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,2.914367264,100,3.885823018,4.371550896,3.400095141,3.885823018,3.400095141,1.086956522,1.086956522,6.800190282,1.630434783,3.885823018,1.086956522,5.34300665,2.914367264,4.891304348,4.891304348,4.857278773,61.95652174,3.885823018,3.804347826,2.717391304,2.428639387,48.36956522,0.212431694,73.91304348,0.219559278,0.12568306,99.45652174,5.34300665,34.23913043,0.059782609,39.67391304,4.371550896,9.239130435,53.26086957,16.84782609,6.314462405,74.45652174,36.95652174,72.2826087,33.15217391,100,25.54347826,25,34.7826087,25.54347826,74.45652174,0.073473509,29.89130435,29.89130435,98.36956522,100,98.36956522,47.82608696,0.234972678,74.45652174,1.942911509,7.608695652,55.43478261,18.47826087,76.08695652,100,18.47826087,2.717391304,48.36956522,26.08695652,99.45652174,40.2173913,43.47826087,35.32608696,98.36956522,73.36956522,52.7173913,0.5,96.73913043,0.267759563,99.45652174,21.19565217,55.43478261,21.19565217,0.262295082,21.19565217,100,83.69565217,48.91304348,46.19565217,32.60869565,0.202185792,2.914367264,0.262295082,0.213114754,0.169398907,32.60869565,0.218579235,25,99.45652174,0.273224044,0.108695652,98.91304348,29.89130435,71.19565217,29.89130435,0.240437158,50,99.45652174,0.076086957,75,52.17391304,50,0.240437158,14.13043478,42.93478261,49.45652174,15.2173913,97.82608696,46.73913043,23.91304348,41.30434783,65.76086957,26.63043478,77.7173913,25,44.02173913,-1
3.776910032,5.193251295,0.970873786,0.970873786,0.970873786,0.970873786,0.970873786,0.472113754,98.05825243,0.944227508,4.249023787,0.472113754,4.249023787,1.416341262,1.941747573,1.941747573,1.416341262,1.941747573,1.416341262,1.941747573,2.36056877,2.832682524,2.912621359,4.854368932,1.888455016,67.96116505,3.304796278,2.912621359,2.912621359,2.36056877,53.39805825,0.26746621,62.13592233,0.206358271,0.137254902,98.05825243,1.416341262,52.42718447,0.029126214,48.54368932,1.416341262,17.47572816,52.42718447,26.21359223,4.721137541,79.61165049,29.12621359,83.49514563,32.03883495,97.08737864,20.38834951,27.18446602,26.21359223,22.33009709,65.04854369,0.03597944,23.30097087,15.53398058,89.32038835,97.08737864,89.32038835,48.54368932,0.235294118,72.81553398,2.36056877,2.912621359,55.33980583,26.21359223,61.16504854,98.05825243,23.30097087,6.796116505,49.51456311,26.21359223,98.05825243,37.86407767,48.54368932,20.38834951,89.32038835,75.72815534,45.63106796,0.4,94.17475728,0.284313725,98.05825243,25.24271845,59.22330097,21.3592233,0.176470588,21.3592233,97.08737864,84.46601942,45.63106796,52.42718447,47.57281553,0.31372549,2.36056877,0.078431373,0.18627451,0.18627451,26.21359223,0.117647059,16.50485437,100,0.382352941,0.145631068,100,15.53398058,69.90291262,38.83495146,0.254901961,39.80582524,100,0.029126214,68.93203883,43.68932039,43.68932039,0.215686275,20.38834951,31.06796117,43.68932039,29.12621359,100,48.54368932,14.5631068,43.68932039,67.96116505,14.5631068,69.90291262,23.30097087,48.54368932,-1
3.317691715,3.791647675,0.952380952,0.952380952,0.952380952,0.952380952,0.952380952,0.947911919,100,1.421867878,4.265603634,0.473955959,5.213515553,1.421867878,1.904761905,1.904761905,2.369779797,1.904761905,2.369779797,1.904761905,1.895823837,2.369779797,4.761904762,4.761904762,3.317691715,74.28571429,1.421867878,8.571428571,2.857142857,1.895823837,51.42857143,0.284249084,60.95238095,0.20485348,0.096153846,96.19047619,1.421867878,55.23809524,0.028571429,47.61904762,1.895823837,19.04761905,54.28571429,26.66666667,6.161427471,79.04761905,31.42857143,79.04761905,31.42857143,100,20,27.61904762,27.61904762,20,65.71428571,0.020512821,26.66666667,13.33333333,84.76190476,100,99.04761905,48.57142857,0.230769231,74.28571429,1.895823837,2.857142857,40,31.42857143,63.80952381,100,23.80952381,6.666666667,49.52380952,28.57142857,96.19047619,36.19047619,47.61904762,20,99.04761905,80.95238095,41.9047619,0.5,92.38095238,0.326923077,96.19047619,22.85714286,54.28571429,24.76190476,0.182692308,22.85714286,100,81.9047619,46.66666667,60,45.71428571,0.326923077,1.895823837,0.105769231,0.144230769,0.173076923,26.66666667,0.086538462,28.57142857,98.0952381,0.394230769,0.133333333,98.0952381,16.19047619,68.57142857,37.14285714,0.240384615,41.9047619,99.04761905,0.047619048,70.47619048,42.85714286,45.71428571,0.221153846,20,32.38095238,42.85714286,31.42857143,98.0952381,47.61904762,15.23809524,45.71428571,70.47619048,15.23809524,68.57142857,22.85714286,47.61904762,-1
5.983450015,5.983450015,0.877192982,0.877192982,0.877192982,0.877192982,0.877192982,0.920530772,98.24561404,1.841061543,4.142388472,0.920530772,5.523184629,2.761592315,3.50877193,3.50877193,2.301326929,1.754385965,1.841061543,4.385964912,1.380796157,3.221857701,1.754385965,1.754385965,0.920530772,71.92982456,1.841061543,2.631578947,2.631578947,2.301326929,57.89473684,0.260596181,71.92982456,0.186073591,0.044247788,98.24561404,0.920530772,54.38596491,0.01754386,52.63157895,1.841061543,18.42105263,46.49122807,20.1754386,4.602653858,74.56140351,23.68421053,56.14035088,37.71929825,97.36842105,17.54385965,25.43859649,22.80701754,22.80701754,70.1754386,0.062179786,18.42105263,21.05263158,97.36842105,97.36842105,97.36842105,52.63157895,0.247787611,72.80701754,1.380796157,2.631578947,32.45614035,26.31578947,72.80701754,99.12280702,25.43859649,6.140350877,45.61403509,24.56140351,98.24561404,42.98245614,55.26315789,22.80701754,97.36842105,78.07017544,44.73684211,0.444444444,99.12280702,0.371681416,99.12280702,16.66666667,40.35087719,23.68421053,0.256637168,16.66666667,97.36842105,72.80701754,51.75438596,59.64912281,45.61403509,0.327433628,1.841061543,0.132743363,0.168141593,0.150442478,31.57894737,0.10619469,33.33333333,100,0.362831858,0.149122807,100,29.8245614,71.05263158,38.59649123,0.185840708,61.40350877,100,0.043859649,74.56140351,51.75438596,59.64912281,0.159292035,20.1754386,35.96491228,47.36842105,28.07017544,100,44.73684211,29.8245614,61.40350877,82.45614035,29.8245614,68.42105263,21.92982456,50,-1
8.255277213,9.226486296,0.325732899,0.325732899,0.325732899,0.325732899,0.325732899,2.913627251,97.39413681,9.712090838,8.740881754,2.913627251,11.65450901,5.341649961,1.954397394,1.954397394,2.913627251,1.628664495,6.312859045,0.651465798,7.769672671,5.341649961,0.651465798,0.651465798,10.68329992,73.94136808,1.456813626,0.651465798,0.977198697,8.255277213,39.73941368,0.125651998,72.31270358,0.266558089,0.189542484,100,8.740881754,54.07166124,0.058631922,47.88273616,13.11132263,13.68078176,50.81433225,24.75570033,17.48176351,73.94136808,32.5732899,73.61563518,30.94462541,99.3485342,27.68729642,25.08143322,31.27035831,24.42996743,72.31270358,0.111057887,26.05863192,22.47557003,99.3485342,99.3485342,99.3485342,47.88273616,0.215686275,75.57003257,1.456813626,2.605863192,50.48859935,25.08143322,76.54723127,98.04560261,28.99022801,0.977198697,55.04885993,32.5732899,100,37.45928339,45.92833876,23.77850163,99.3485342,68.72964169,53.09446254,0.5,98.04560261,0.294117647,100,23.45276873,53.42019544,23.45276873,0.209150327,21.17263844,99.3485342,75.57003257,48.85993485,46.25407166,41.36807818,0.235294118,6.798463587,0.169934641,0.205882353,0.199346405,27.36156352,0.196078431,22.14983713,100,0.284313725,0.03257329,99.6742671,24.10423453,73.28990228,36.48208469,0.248366013,41.36807818,100,0.019543974,74.91856678,51.79153094,43.32247557,0.232026144,17.91530945,33.2247557,42.99674267,26.71009772,98.04560261,48.20846906,22.80130293,43.32247557,73.94136808,25.40716612,74.91856678,23.45276873,46.57980456,-1
